tweet_cleaned,tweet_favorite_count,tweet_geo,tweet_hashtags,tweet_id,tweet_lang,tweet_place,tweet_retweet_count,tweet_text,tweet_time,tweet_tokens,tweet_type,tweet_user_mention_ids,tweet_user_mentions,user,user_favourites_count,user_followers_count,user_friends_count,user_id,user_location,user_screen_name,user_statuses_count,user_vintage,sentiment,sentiment_class
,1,,[],969949532497817601,en,,0,"@Pagan_Bastard @TurkishAirlines Yes, Im sure such as taliban? It was freedom fighters according to America and then… https://t.co/aP9OE7BA0M",Sat Mar 03 14:56:03 +0000 2018,[],reply,"[431729985, 18909186]","['Pagan_Bastard', 'TurkishAirlines']",martoloji,4311,146,155,829101487477387264,,martoloji,4045,Tue Feb 07 22:56:13 +0000 2017,-0.12163439393043518,neutral
,12,,[],969947946690203648,de,,0,@TurkishAirlines Für kein Geld der Welt 😂😂😂😂😂😂😂,Sat Mar 03 14:49:45 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Roberto Galan,120,41,169,3854185545,Düsseldorf,RobertoGalan50,721,Sat Oct 03 17:30:05 +0000 2015,0.12036692351102829,neutral
,0,,[],969947800753537027,tr,,0,@TurkishAirlines Yalanciyi öpüyorlarya. Biz gurbetçileri soyuyorsunuz bee. Su an 99 euro olan bilet 3 ay sonra 240_… https://t.co/3KmNI8AuHh,Sat Mar 03 14:49:11 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Musti Callshop&Handy,1164,61,94,701774821,wien,OrhanMevlut,2402,Tue Jul 17 21:04:37 +0000 2012,0.25938355922698975,positive
,0,,[],969947217569239040,en,,89,RT @TurkishAirlines: Incredible promotional tickets to honor the 100th anniversary of the restoration of Lithuania’s independence!  https:/…,Sat Mar 03 14:46:52 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],Mykolas Mazolevskis,2736,122,304,2787033659,"EU-Lithuania, Vilnius",myko77,508,Sat Sep 27 11:53:31 +0000 2014,0.7274690866470337,positive
same as,0,,[],969946988631470080,en,,0,"@ritaxxis @TurkishAirlines one word:

same as",Sat Mar 03 14:45:57 +0000 2018,[],reply,"[927098218604875776, 18909186]","['ritaxxis', 'TurkishAirlines']",tylu ir tuščia,7220,39,25,768099249645088769,LT,26dghi26,6697,Tue Aug 23 14:55:06 +0000 2016,-0.03301604092121124,neutral
,1,,[],969946603141455878,de,,0,@TurkishAirlines Mit Gefängnisgarantie bei vorherigem Erdo-kritischen Tweet in Deutschland! 👏🏼,Sat Mar 03 14:44:25 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Sevi Ali,173,1,38,956653005390143488,,quo_vadis___,53,Thu Jan 25 22:20:25 +0000 2018,0.46326467394828796,positive
,0,,[],969944407289057292,cy,,0,@TurkishAirlines Mabrouk💪✌👍,Sat Mar 03 14:35:42 +0000 2018,[],reply,[18909186],['TurkishAirlines'],L1878,50512,111,142,182330157,,Luigi1878,4172,Tue Aug 24 10:37:34 +0000 2010,0.3909633159637451,positive
Ultrarechte st tzt man nicht,0,,[],969942799280992256,de,,0,"@TurkishAirlines BOYKOTT
Ultrarechte stützt man nicht https://t.co/Urwq5Lsbrh",Sat Mar 03 14:29:18 +0000 2018,"['ultrarechte', 'st', 'tzt']",reply,[18909186],['TurkishAirlines'],Benn Rostock,532,30,66,923861211577450496,,BennRostock,3491,Fri Oct 27 10:37:32 +0000 2017,0.16564185917377472,neutral
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969941482139541506,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 14:24:04 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],TravelPlus,146,1164,262,22605974,UK,TravelPlusXtra,4965,Tue Mar 03 09:41:34 +0000 2009,0.7174558639526367,positive
,0,,[],969941262555144198,en,,4,"RT @SecretFlying: Astana, Kazakhstan to New York, USA for only $589 USD roundtrip with @TurkishAirlines.

https://t.co/udFDyPyqLN https://t…",Sat Mar 03 14:23:12 +0000 2018,[],retweet,"[2758345674, 18909186]","['SecretFlying', 'TurkishAirlines']",Jen,20,127,359,39375566,Calgary,mani2lin,4641,Mon May 11 23:38:54 +0000 2009,0.29726630449295044,positive
,1,,[],969940929665748993,tr,,0,@CanAnl @TurkishAirlines @TK_HelpDesk Bilinçaltıyla alakali olabilir 😉,Sat Mar 03 14:21:52 +0000 2018,[],reply,"[103377221, 18909186, 928299134]","['CanAnl', 'TurkishAirlines', 'TK_HelpDesk']",Ayse Vaybil,50,4,28,819102524103860224,,ayse_vaybil,11,Wed Jan 11 08:43:54 +0000 2017,0.18412896990776062,neutral
,0,,[],969940247000895488,en,,0,@TurkishAirlines Why not show them the real face of Turkey? https://t.co/1KkaZDBYDb,Sat Mar 03 14:19:10 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Truth Moose,2315,272,614,2834579854,United States of America,Truth_Moose,3160,Thu Oct 16 21:18:17 +0000 2014,-0.09946668893098831,neutral
,0,,[],969939216665927680,tr,"{'country': 'Turkey', 'url': 'https://api.twitter.com/1.1/geo/id/3d0271e51a6f4ff5.json', 'bounding_box': {'coordinates': [[[32.7382989, 39.8401957], [32.8984635, 39.8401957], [32.8984635, 39.937757], [32.7382989, 39.937757]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'Ankara', 'country_code': 'TR', 'full_name': 'Ankara, Türkiye', 'attributes': {}, 'id': '3d0271e51a6f4ff5'}",0,@TurkishAirlines “frequent flyer” programınızın ismini “profitable flyer” programı yapabilirsiniz. Hayatım THY uçak… https://t.co/6enmvX6WUo,Sat Mar 03 14:15:04 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Hüseyin Aktürk,1767,469,1010,51196801,"Ankara, Turkey",Huseyin_Akturk,4297,Fri Jun 26 19:46:45 +0000 2009,0.14265047013759613,neutral
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969938986964783104,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 14:14:09 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],Emre Karayel,9458,175,132,483566913,,emrekarayel_,13477,Sun Feb 05 04:54:53 +0000 2012,0.7174558639526367,positive
THY nin ikram orta DO amp CO Paris teki gurme mutfa n n a l al malar n n devam etti ini a klad,1,,['Paris'],969938521556488198,tr,,1,THY'nin ikram ortağı DO&amp;CO #Paris'teki gurme mutfağının açılış çalışmalarının devam ettiğini açıkladı… https://t.co/PcvcPzb2of,Sat Mar 03 14:12:18 +0000 2018,"['thy', 'nin', 'ikram', 'orta', 'do', 'co', 'paris', 'teki', 'gurme', 'mutfa', 'al', 'malar', 'devam', 'etti', 'ini', 'klad']",user_tweet,[],[],Airkule,244,7048,120,843642272,,Airkule,14191,Mon Sep 24 13:59:34 +0000 2012,0.36951547861099243,positive
,0,,[],969938495266488320,de,,63,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/RkVgF8hyaA",Sat Mar 03 14:12:12 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],azúcar® 𐱅𐰇𐰼𐰜 Mitglied der türk.Diaspora in D,13240,1065,1004,190236214,"Düsseldorf, Ankara, Yozgat",orhanseker,45513,Mon Sep 13 12:52:08 +0000 2010,0.1933002769947052,neutral
,0,,[],969936278383931392,en,,4,RT @barbarosansalfn: @TurkishAirlines Wild enough for wellcomeing passengers with Lynch at Istanbul like me ! https://t.co/2BuFpjd2iy,Sat Mar 03 14:03:23 +0000 2018,[],retweet,"[213798858, 18909186]","['barbarosansalfn', 'TurkishAirlines']",baki guncu,28124,1971,1248,147129470,,bakiguncu,116686,Sun May 23 08:27:19 +0000 2010,0.30248838663101196,positive
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969935785330962432,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 14:01:26 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],ayf,24928,250,106,1486964359,Erzurum - Stuttgart - Istanbul,ayferayf,11594,Thu Jun 06 05:48:33 +0000 2013,0.7174558639526367,positive
,1,,[],969932387588169728,de,,0,@TurkishAirlines Mit Ausreisegarantie? Werden keine Geiseln gebraucht?,Sat Mar 03 13:47:56 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Alter Schwabacher,1441,51,80,942769815550353409,BRD,Schwabacher41,6167,Mon Dec 18 14:53:34 +0000 2017,0.18182215094566345,neutral
,1,,[],969931832962830338,en,,0,@ItzCandyRox @TurkishAirlines Terribly disappointing I thought they care about their customers,Sat Mar 03 13:45:44 +0000 2018,[],reply,"[277017869, 18909186]","['ItzCandyRox', 'TurkishAirlines']",HellbirD,193,454,227,1134467532,South Africa,HellbirDza,962,Wed Jan 30 16:01:39 +0000 2013,-1.0281308889389038,negative
,1,,['DefendAfrin'],969931772518719489,en,,0,@martoloji @TurkishAirlines Turkey is the terrorist here! #DefendAfrin,Sat Mar 03 13:45:29 +0000 2018,[],reply,"[829101487477387264, 18909186]","['martoloji', 'TurkishAirlines']",Robert,632,49,108,431729985,NL 071,Pagan_Bastard,1289,Thu Dec 08 16:35:35 +0000 2011,0.30319538712501526,positive
,0,,[],969931506713071617,en,,0,@martoloji @TurkishAirlines No. Kurdish freedom fighters!,Sat Mar 03 13:44:26 +0000 2018,[],reply,"[829101487477387264, 18909186]","['martoloji', 'TurkishAirlines']",Robert,632,49,108,431729985,NL 071,Pagan_Bastard,1289,Thu Dec 08 16:35:35 +0000 2011,0.23642894625663757,positive
,0,,[],969931463901708294,tr,"{'country': 'United Kingdom', 'url': 'https://api.twitter.com/1.1/geo/id/01fac15539ff6509.json', 'bounding_box': {'coordinates': [[[-0.236912, 51.088048], [-0.136753, 51.088048], [-0.136753, 51.167405], [-0.236912, 51.167405]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'Crawley', 'country_code': 'GB', 'full_name': 'Crawley, South East', 'attributes': {}, 'id': '01fac15539ff6509'}",0,"@TurkishAirlines Maşallahınız var. Hiç şaşırtmıyorsunuz yolcularınızı. Geç inmekte/kalkmakta, bagaj sorunlarında ve… https://t.co/SY28l3wNmT",Sat Mar 03 13:44:16 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Bɪʀɢüʟ☪︎,11863,1403,366,243077061,"London, England",birguldogan_,21387,Wed Jan 26 07:16:40 +0000 2011,0.33764761686325073,positive
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969931290907525121,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 13:43:34 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],Chocolatchurros,358981,133707,136582,85500446,"大阪府北摂 Osaka,Japan",chocolatchurros,477519,Tue Oct 27 04:51:30 +0000 2009,0.7174558639526367,positive
,0,,"['March', 'issue', 'cover', 'Bangkok']",969930706355982336,en,,3,RT @live24seven: Welcome to our stunning #March #issue with thanks to our #cover sponsors @TurkishAirlines #Bangkok https://t.co/HHJhMGU2c4…,Sat Mar 03 13:41:15 +0000 2018,[],retweet,"[914807454, 18909186]","['live24seven', 'TurkishAirlines']",Katie McPhilimey,4292,1677,346,35735764,,Katie24Seven,9848,Mon Apr 27 13:05:12 +0000 2009,0.3225598633289337,positive
,0,,[],969930580665274369,en,,4,RT @barbarosansalfn: @TurkishAirlines Wild enough for wellcomeing passengers with Lynch at Istanbul like me ! https://t.co/2BuFpjd2iy,Sat Mar 03 13:40:45 +0000 2018,[],retweet,"[213798858, 18909186]","['barbarosansalfn', 'TurkishAirlines']",MemetcanBiber,46144,25992,541,95762546,İstanbul ,MemetcanBiber,114896,Wed Dec 09 23:49:46 +0000 2009,0.30248838663101196,positive
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969930333633302530,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 13:39:46 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],captien aimen87,385,26,212,965168316087185408,"دبي, الامارات العربية المتحدة",CaptienAimen87,174,Sun Feb 18 10:17:13 +0000 2018,0.7174558639526367,positive
,0,,[],969929668408246272,en,,3,RT @ItzCandyRox: Hi @TurkishAirlines your social media helpdesk is useless and my issue has been ignored for a good 6 weeks now. Is this ho…,Sat Mar 03 13:37:08 +0000 2018,[],retweet,"[277017869, 18909186]","['ItzCandyRox', 'TurkishAirlines']",aidan kyle,7841,338,170,3313664955,"Cape Town, South Africa",crimfps,1987,Mon Jun 08 18:52:01 +0000 2015,-0.6925309896469116,negative
,0,,[],969929310869041152,en,,3,RT @ItzCandyRox: Hi @TurkishAirlines your social media helpdesk is useless and my issue has been ignored for a good 6 weeks now. Is this ho…,Sat Mar 03 13:35:42 +0000 2018,[],retweet,"[277017869, 18909186]","['ItzCandyRox', 'TurkishAirlines']",Prent 🖼,8353,1279,391,1483282795,Bermuda △,FF__Haunted,16711,Tue Jun 04 20:59:31 +0000 2013,-0.6925309896469116,negative
,0,,[],969927105722179584,de,,12,"RT @TurkishAirlines: Flüge ab 99 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/7E9fluQII3",Sat Mar 03 13:26:57 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],Fevzi,25242,1481,3000,805830036641214464,"Wien, Österreich",reisbey3440,9705,Mon Dec 05 17:43:47 +0000 2016,0.18136589229106903,neutral
,1,,[],969926946418241536,en,,0,"@Pagan_Bastard @TurkishAirlines No kurdish People. You shoud say.. ""Terrorist pkk, ypg"" please.",Sat Mar 03 13:26:19 +0000 2018,[],reply,"[431729985, 18909186]","['Pagan_Bastard', 'TurkishAirlines']",martoloji,4311,146,155,829101487477387264,,martoloji,4045,Tue Feb 07 22:56:13 +0000 2017,-0.09471803903579712,neutral
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969925144905961473,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 13:19:09 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],Turkish Airlines Roblox,11217,521,18,4858003786,"İstanbul, Türkiye",TKRBLX,8517,Thu Jan 28 17:40:33 +0000 2016,0.7174558639526367,positive
,0,,[],969925069135892480,en,,9,RT @TurkishAirlines: Flights starting at 139 EUR gives you the opportunity to truly explore this magical country. https://t.co/E18EQBpO8l,Sat Mar 03 13:18:51 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],💫,35399,1984,3417,462242415,The Neotherlands ,ShaniaRosslyn,96654,Thu Jan 12 18:45:09 +0000 2012,0.7338878512382507,positive
,2,,"['Afrin', 'TwitterKurds', 'ErdogansWarOnAfrin']",969923949567102976,en,,1,@TurkishAirlines Stop the Turkish genocide on the Kurdish people! Boycott Turkey! #Afrin #TwitterKurds #ErdogansWarOnAfrin,Sat Mar 03 13:14:24 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Robert,632,49,108,431729985,NL 071,Pagan_Bastard,1289,Thu Dec 08 16:35:35 +0000 2011,-0.04993501305580139,neutral
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969923863126728704,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 13:14:03 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],Geet Srivastava,1650,55,190,764276636040572928,"New Delhi, India",GeetAviator,904,Sat Aug 13 01:45:24 +0000 2016,0.7174558639526367,positive
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969923362649661441,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 13:12:04 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],엘🎗🏳️‍🌈,18611,3848,775,119049975,트랜실베니아,_suburbanite,117262,Tue Mar 02 14:29:02 +0000 2010,0.7174558639526367,positive
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969922370281582592,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 13:08:08 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],✍🏽Ana🍹🌙,599,2561,406,15800972,Brasil,ana_celiacosta,45168,Sun Aug 10 20:19:15 +0000 2008,0.7174558639526367,positive
,0,,[],969922287326695424,en,,4,RT @barbarosansalfn: @TurkishAirlines Wild enough for wellcomeing passengers with Lynch at Istanbul like me ! https://t.co/2BuFpjd2iy,Sat Mar 03 13:07:48 +0000 2018,[],retweet,"[213798858, 18909186]","['barbarosansalfn', 'TurkishAirlines']",Duman Kaya,387,10,121,1112542135,,dumanekk,161,Tue Jan 22 20:18:35 +0000 2013,0.30248838663101196,positive
,0,,[],969922111346180096,tr,,0,"@TurkishAirlines iptal edilen ucus sonrasi saatlerce oradan oraya suruklendigimiz gibi, ertesi gunku ucusta mukerre… https://t.co/dP6f1SGGIJ",Sat Mar 03 13:07:06 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Tuba Bircan,15,177,469,94312292,Leuven - Belcika,bircantub,1238,Thu Dec 03 11:48:18 +0000 2009,0.34448373317718506,positive
Very cool little promotion by,1,,[],969921189077495810,en,"{'country': 'Germany', 'url': 'https://api.twitter.com/1.1/geo/id/c589d9d6ed38927c.json', 'bounding_box': {'coordinates': [[[8.472715, 50.01552], [8.800496, 50.01552], [8.800496, 50.2269512], [8.472715, 50.2269512]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'Frankfurt on the Main', 'country_code': 'DE', 'full_name': 'Frankfurt on the Main, Germany', 'attributes': {}, 'id': 'c589d9d6ed38927c'}",2,Very cool little promotion by @TurkishAirlines! https://t.co/FVC7V7hiCS,Sat Mar 03 13:03:26 +0000 2018,"['very', 'cool', 'little', 'promotion']",user_tweet,[18909186],['TurkishAirlines'],JT Genter,12988,1172,541,301265115,Location Independent,JTGenter,5475,Thu May 19 05:17:15 +0000 2011,0.3529300093650818,positive
,0,,"['WorldWildlifeDay', 'TurkishAirlines']",969921096400154624,en,,0,@TurkishAirlines To Raise Awareness #WorldWildlifeDay #TurkishAirlines,Sat Mar 03 13:03:04 +0000 2018,[],reply,[18909186],['TurkishAirlines'],WAJAHAT ALI,48356,23,86,826406011913146368,,WAJAHATALIII,40715,Tue Jan 31 12:25:21 +0000 2017,0.18580079078674316,neutral
,8,,[],969921002208677888,en,,4,@TurkishAirlines Wild enough for wellcomeing passengers with Lynch at Istanbul like me ! https://t.co/2BuFpjd2iy,Sat Mar 03 13:02:41 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Barbaros Şansal,234870,307508,1488,213798858,"Tervuren, België",barbarosansalfn,43534,Tue Nov 09 20:45:52 +0000 2010,0.2528446912765503,positive
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969921000010932224,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 13:02:41 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],Erdal Yılmaz,40493,5402,391,2205071161,,eyilmaz53,18536,Wed Nov 20 15:08:00 +0000 2013,0.7174558639526367,positive
Today is World Wildlife Day Children will be presented with nature friendly toys on our international flights t,0,,[],969920811795492865,en,,51,"RT @TurkishAirlines: ✈️
Today is World Wildlife Day! 
 
Children will be presented with nature-friendly toys on our international flights t…",Sat Mar 03 13:01:56 +0000 2018,"['today', 'world', 'wildlife', 'day', 'children', 'presented', 'nature', 'friendly', 'toys', 'international', 'flights']",retweet,[18909186],['TurkishAirlines'],M&M VIP Services,94,56,451,935615427681468416,"Seattle, WA",MMVIPServices1,338,Tue Nov 28 21:04:35 +0000 2017,0.7174558639526367,positive
Hi,4,,[],969917707637395458,en,,3,Hi @TurkishAirlines your social media helpdesk is useless and my issue has been ignored for a good 6 weeks now. Is… https://t.co/x5myICL9uF,Sat Mar 03 12:49:36 +0000 2018,['hi'],user_tweet,[18909186],['TurkishAirlines'],Candice 🐝,31586,1092,258,277017869,Cape Town/Joburg,ItzCandyRox,25769,Mon Apr 04 14:51:32 +0000 2011,-0.5005807280540466,negative
,1,,[],969916811763486721,en,,0,"@OliMauritania @JackPosobiec @TurkishAirlines Thank goodness you didn't watch the Jennifer Lawrence abomination, ""M… https://t.co/lqrpTgjhqD",Sat Mar 03 12:46:02 +0000 2018,[],reply,"[1393297200, 592730371, 18909186]","['OliMauritania', 'JackPosobiec', 'TurkishAirlines']",DeplorableMsEmoticon,71347,3382,4978,71026275,Winterfell,MrsEmoticon,30275,Wed Sep 02 17:47:20 +0000 2009,-0.17050795257091522,neutral
,0,,[],969916308635734016,en,,0,@TurkishAirlines i've been trying to book return tickets for 2 days and constantly get message saying fares page no… https://t.co/iAxfSCDocm,Sat Mar 03 12:44:02 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Alison & Dave's Guesthouse Entebbe Uganda,2,8,90,952517750991261698,Uganda,Dave_Entebbe,10,Sun Jan 14 12:28:23 +0000 2018,-0.8575350642204285,negative
,6,,[],969915761505521664,de,,0,@TurkishAirlines + jahrelange Unterkunft auf Staatskosten. Magisch. Erdogan machts möglich.,Sat Mar 03 12:41:52 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Mike Spiker,577,7,114,235571000,,MartSpaz,161,Sat Jan 08 14:53:36 +0000 2011,0.2260904461145401,positive
Do you want the TasteofDubai presented by,11,,['TasteofDubai'],969915051166650369,en,,2,Do you want the #TasteofDubai presented by @TurkishAirlines celebrity chefs to cook for you?! Learn more here:… https://t.co/q5YrGxjFx0,Sat Mar 03 12:39:03 +0000 2018,"['do', 'tasteofdubai', 'presented']",user_tweet,[18909186],['TurkishAirlines'],Taste of Dubai,326,17101,1096,100510185,"Dubai, UAE",tasteofdubai,1973,Wed Dec 30 14:29:01 +0000 2009,0.05140219256281853,neutral
,3,,[],969914642511421441,tr,,0,@vayyarkadassss @CanAnl @TurkishAirlines @TK_HelpDesk Spirituelist bir adamin bussiness da ucup sikayet etmesi de a… https://t.co/uuxmWZbg3L,Sat Mar 03 12:37:25 +0000 2018,[],reply,"[885133817853485056, 103377221, 18909186, 928299134]","['vayyarkadassss', 'CanAnl', 'TurkishAirlines', 'TK_HelpDesk']",barış aslan,352,31,261,900419317954736128,,peacevendetta20,182,Wed Aug 23 18:07:49 +0000 2017,0.47342583537101746,positive
There is a world of miracles Get out there and WidenYourWorld TurkishAirlines SuperBowl,0,,"['WidenYourWorld', 'TurkishAirlines', 'SuperBowl']",969913419464871938,en,,981,"RT @TurkishAirlines: 🌍✈️
There is a world of miracles. Get out there and #WidenYourWorld
 
#TurkishAirlines #SuperBowl @DrOz https://t.co/7…",Sat Mar 03 12:32:33 +0000 2018,"['there', 'world', 'miracles', 'get', 'widenyourworld', 'turkishairlines', 'superbowl']",retweet,"[18909186, 38531995]","['TurkishAirlines', 'DrOz']",Ashley,2967,57,238,716259395928195073,,clexaclarke,849,Sat Apr 02 13:42:02 +0000 2016,0.6981392502784729,positive
,0,,[],969913127948242944,en,,2,"RT @OliMauritania: @JackPosobiec On my @TurkishAirlines flight back home, I took a chance on a movie I never heard about calledd ""Three bil…",Sat Mar 03 12:31:24 +0000 2018,[],retweet,"[1393297200, 592730371, 18909186]","['OliMauritania', 'JackPosobiec', 'TurkishAirlines']",QuakerUp,7449,156,246,1314250814,under your bed..,QuakerUp,11284,Fri Mar 29 15:55:54 +0000 2013,0.243831604719162,positive
,0,,[],969913010922885120,tr,,4,"RT @Airkule: THY  kısa mesafeli uçuşlarda da wifi hizmeti  vermeye başlayacak
https://t.co/WzDdS6xLMd
@BilalEksiTHY @TurkishAirlines @TK_TR…",Sat Mar 03 12:30:56 +0000 2018,[],retweet,"[843642272, 788882697955467266, 18909186, 26969502]","['Airkule', 'BilalEksiTHY', 'TurkishAirlines', 'TK_TR']",Eral58,383,151,228,962766215293931521,,Eral582,373,Sun Feb 11 19:12:07 +0000 2018,0.3081817030906677,positive
,3,,[],969912800947703808,en,,2,"@JackPosobiec On my @TurkishAirlines flight back home, I took a chance on a movie I never heard about calledd ""Thre… https://t.co/U38Qv7HtUW",Sat Mar 03 12:30:06 +0000 2018,[],reply,"[592730371, 18909186]","['JackPosobiec', 'TurkishAirlines']",Adorable Deplorable 🇺🇸,61124,14263,3074,1393297200,,OliMauritania,96478,Tue Apr 30 23:31:47 +0000 2013,0.25548645853996277,positive
THY k sa mesafeli u u larda da wifi hizmeti vermeye ba layacak,9,,[],969911956453908480,tr,,4,"THY  kısa mesafeli uçuşlarda da wifi hizmeti  vermeye başlayacak
https://t.co/WzDdS6xLMd
@BilalEksiTHY… https://t.co/FfVta4wGvT",Sat Mar 03 12:26:45 +0000 2018,"['thy', 'k', 'mesafeli', 'u', 'u', 'larda', 'wifi', 'hizmeti', 'vermeye', 'ba', 'layacak']",user_tweet,[788882697955467266],['BilalEksiTHY'],Airkule,244,7048,120,843642272,,Airkule,14191,Mon Sep 24 13:59:34 +0000 2012,0.30991172790527344,positive
,1,,['Freethemall'],969910167692333056,de,,0,@TurkishAirlines 1 Jahr Urlaub mit Vollpension? Nein danke!! #Freethemall,Sat Mar 03 12:19:38 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Markus Neimeke,230,8,55,4643913255,,MarkusNeimeke,214,Tue Dec 29 14:40:54 +0000 2015,0.11390838772058487,neutral
Tell,0,,[],969906177088917506,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/9f582AoKq5",Sat Mar 03 12:03:47 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Enda McHugh,8224,389,467,405170886,Positively 4th Street,Ogie_Halfhand,11235,Fri Nov 04 23:25:37 +0000 2011,0.26536938548088074,positive
,0,,[],969906066153787392,en,,0,@TurkishAirlines A321✈️ slowing down at BHX 🇬🇧 wearing the @staralliance livery 😍 https://t.co/IlVeN9cfYt,Sat Mar 03 12:03:20 +0000 2018,[],user_tweet,"[18909186, 21401523]","['TurkishAirlines', 'staralliance']",planespotterbhx,47,18,75,854240443105718272,"England, United Kingdom",planespotterbhx,41,Tue Apr 18 07:49:27 +0000 2017,0.4900384545326233,positive
